 

stn;time;tre200s0
MOE;202304230810;13.0
MOE;202304230820;13.5
MOE;202304230830;13.5
MOE;202304230840;13.8
MOE;202304230850;14.0
MOE;202304230900;14.1
MOE;202304230910;14.1
MOE;202304230920;14.2
MOE;202304230930;14.7
MOE;202304230940;14.9
MOE;202304230950;15.1
MOE;202304231000;15.3
MOE;202304231010;15.4
MOE;202304231020;15.6
MOE;202304231030;15.9
MOE;202304231040;16.2
MOE;202304231050;16.4
MOE;202304231100;16.5
MOE;202304231110;17.1
MOE;202304231120;17.5
MOE;202304231130;17.4
MOE;202304231140;17.8
MOE;202304231150;18.3
MOE;202304231200;18.6
MOE;202304231210;19.0
MOE;202304231220;18.9
MOE;202304231230;19.2
MOE;202304231240;19.3
MOE;202304231250;19.5
MOE;202304231300;19.6
MOE;202304231310;19.6
MOE;202304231320;19.3
MOE;202304231330;19.5
MOE;202304231340;19.5
MOE;202304231350;19.6
MOE;202304231400;19.2
MOE;202304231410;18.8
MOE;202304231420;18.0
MOE;202304231430;18.3
MOE;202304231440;18.7
MOE;202304231450;18.6
MOE;202304231500;18.2
MOE;202304231510;18.2
MOE;202304231520;18.0
MOE;202304231530;17.8
MOE;202304231540;17.0
MOE;202304231550;16.5
MOE;202304231600;16.4
MOE;202304231610;16.4
MOE;202304231620;16.4
MOE;202304231630;16.6
MOE;202304231640;16.5
MOE;202304231650;16.2
MOE;202304231700;15.8
MOE;202304231710;15.9
MOE;202304231720;15.4
MOE;202304231730;14.2
MOE;202304231740;13.8
MOE;202304231750;12.9
MOE;202304231800;12.6
MOE;202304231810;12.1
MOE;202304231820;11.6
MOE;202304231830;11.3
MOE;202304231840;11.3
MOE;202304231850;11.0
MOE;202304231900;11.0
MOE;202304231910;11.0
MOE;202304231920;11.1
MOE;202304231930;11.1
MOE;202304231940;11.1
MOE;202304231950;11.0
MOE;202304232000;10.8
MOE;202304232010;10.6
MOE;202304232020;10.7
MOE;202304232030;10.7
MOE;202304232040;10.6
MOE;202304232050;10.8
MOE;202304232100;11.1
MOE;202304232110;11.1
MOE;202304232120;11.0
MOE;202304232130;11.0
MOE;202304232140;10.9
MOE;202304232150;10.7
MOE;202304232200;10.5
MOE;202304232210;10.7
MOE;202304232220;10.9
MOE;202304232230;10.6
MOE;202304232240;10.5
MOE;202304232250;10.0
MOE;202304232300;10.1
MOE;202304232310;10.8
MOE;202304232320;10.9
MOE;202304232330;10.9
MOE;202304232340;10.7
MOE;202304232350;10.6
MOE;202304240000;10.8
MOE;202304240010;10.3
MOE;202304240020;10.3
MOE;202304240030;10.3
MOE;202304240040;10.3
MOE;202304240050;10.3
MOE;202304240100;10.4
MOE;202304240110;10.2
MOE;202304240120;10.4
MOE;202304240130;10.8
MOE;202304240140;11.0
MOE;202304240150;11.0
MOE;202304240200;11.0
MOE;202304240210;11.0
MOE;202304240220;11.3
MOE;202304240230;11.3
MOE;202304240240;11.2
MOE;202304240250;11.0
MOE;202304240300;11.0
MOE;202304240310;10.9
MOE;202304240320;10.5
MOE;202304240330;10.5
MOE;202304240340;10.1
MOE;202304240350;9.7
MOE;202304240400;9.5
MOE;202304240410;9.3
MOE;202304240420;9.1
MOE;202304240430;9.0
MOE;202304240440;8.9
MOE;202304240450;8.9
MOE;202304240500;8.8
MOE;202304240510;8.7
MOE;202304240520;8.8
MOE;202304240530;8.8
MOE;202304240540;8.8
MOE;202304240550;8.8
MOE;202304240600;8.9
MOE;202304240610;9.2
MOE;202304240620;9.3
MOE;202304240630;9.6
MOE;202304240640;9.5
MOE;202304240650;7.5
MOE;202304240700;7.4
MOE;202304240710;7.5
MOE;202304240720;7.6
MOE;202304240730;7.8
MOE;202304240740;7.9
MOE;202304240750;8.2
MOE;202304240800;8.7
MOE;202304240810;8.9
MOE;202304240820;9.5
MOE;202304240830;9.4
MOE;202304240840;9.3
MOE;202304240850;9.5
MOE;202304240900;9.7
MOE;202304240910;9.7
MOE;202304240920;9.7
MOE;202304240930;10.1
MOE;202304240940;9.9
MOE;202304240950;10.0
MOE;202304241000;10.0
MOE;202304241010;9.8
MOE;202304241020;9.8
MOE;202304241030;9.6
MOE;202304241040;9.8
MOE;202304241050;9.9
MOE;202304241100;10.1
MOE;202304241110;10.0
MOE;202304241120;10.1
MOE;202304241130;10.2
MOE;202304241140;10.3
MOE;202304241150;10.2
MOE;202304241200;10.8
MOE;202304241210;10.9
MOE;202304241220;10.8
MOE;202304241230;10.5
MOE;202304241240;10.1
MOE;202304241250;10.9
MOE;202304241300;10.9
MOE;202304241310;10.5
MOE;202304241320;10.7
MOE;202304241330;11.0
MOE;202304241340;11.1
MOE;202304241350;11.3
MOE;202304241400;11.6
MOE;202304241410;12.4
MOE;202304241420;12.6
MOE;202304241430;11.9
MOE;202304241440;11.8
MOE;202304241450;11.9
MOE;202304241500;12.4
MOE;202304241510;12.4
MOE;202304241520;12.6
MOE;202304241530;12.1
MOE;202304241540;11.6
MOE;202304241550;11.8
MOE;202304241600;12.1
MOE;202304241610;12.3
MOE;202304241620;12.4
MOE;202304241630;11.6
MOE;202304241640;11.5
MOE;202304241650;11.5
MOE;202304241700;11.4
MOE;202304241710;11.5
MOE;202304241720;11.3
MOE;202304241730;11.4
MOE;202304241740;11.1
MOE;202304241750;10.9
MOE;202304241800;10.7
MOE;202304241810;10.6
MOE;202304241820;10.6
MOE;202304241830;10.4
MOE;202304241840;10.2
MOE;202304241850;9.8
MOE;202304241900;9.9
MOE;202304241910;10.1
MOE;202304241920;9.9
MOE;202304241930;9.8
MOE;202304241940;9.9
MOE;202304241950;9.8
MOE;202304242000;9.8
MOE;202304242010;9.7
MOE;202304242020;9.6
MOE;202304242030;9.4
MOE;202304242040;8.8
MOE;202304242050;8.4
MOE;202304242100;8.5
MOE;202304242110;8.8
MOE;202304242120;8.4
MOE;202304242130;8.6
MOE;202304242140;8.1
MOE;202304242150;8.1
MOE;202304242200;8.1
MOE;202304242210;8.1
MOE;202304242220;8.1
MOE;202304242230;8.1
MOE;202304242240;8.4
MOE;202304242250;8.0
MOE;202304242300;8.3
MOE;202304242310;8.1
MOE;202304242320;8.2
MOE;202304242330;7.8
MOE;202304242340;7.7
MOE;202304242350;7.7
MOE;202304250000;7.5
MOE;202304250010;7.4
MOE;202304250020;7.3
MOE;202304250030;6.8
MOE;202304250040;6.5
MOE;202304250050;6.4
MOE;202304250100;6.1
MOE;202304250110;5.9
MOE;202304250120;5.9
MOE;202304250130;5.6
MOE;202304250140;5.5
MOE;202304250150;5.3
MOE;202304250200;5.0
MOE;202304250210;4.8
MOE;202304250220;4.4
MOE;202304250230;4.1
MOE;202304250240;3.9
MOE;202304250250;4.3
MOE;202304250300;4.5
MOE;202304250310;4.5
MOE;202304250320;4.5
MOE;202304250330;4.4
MOE;202304250340;4.5
MOE;202304250350;4.9
MOE;202304250400;4.5
MOE;202304250410;4.4
MOE;202304250420;4.6
MOE;202304250430;4.6
MOE;202304250440;4.9
MOE;202304250450;5.0
MOE;202304250500;5.2
MOE;202304250510;5.3
MOE;202304250520;5.3
MOE;202304250530;5.2
MOE;202304250540;5.3
MOE;202304250550;5.3
MOE;202304250600;5.3
MOE;202304250610;5.3
MOE;202304250620;5.3
MOE;202304250630;5.4
MOE;202304250640;5.5
MOE;202304250650;5.6
MOE;202304250700;5.6
MOE;202304250710;5.7
MOE;202304250720;5.8
MOE;202304250730;5.8
MOE;202304250740;5.9
MOE;202304250750;6.0
MOE;202304250800;6.2
MOE;202304250810;6.3
MOE;202304250820;6.9
MOE;202304250830;7.3
MOE;202304250840;7.7
MOE;202304250850;7.7
MOE;202304250900;7.9
MOE;202304250910;8.2
MOE;202304250920;8.1
MOE;202304250930;8.5
MOE;202304250940;8.6
MOE;202304250950;9.0
MOE;202304251000;9.1
MOE;202304251010;8.9
MOE;202304251020;9.9
MOE;202304251030;10.3
MOE;202304251040;9.9
MOE;202304251050;10.3
MOE;202304251100;10.1
MOE;202304251110;9.5
MOE;202304251120;9.7
MOE;202304251130;11.0
MOE;202304251140;10.4
MOE;202304251150;11.4
MOE;202304251200;11.7
MOE;202304251210;10.9
MOE;202304251220;10.3
MOE;202304251230;9.5
MOE;202304251240;8.3
MOE;202304251250;8.3
MOE;202304251300;9.7
MOE;202304251310;10.9
MOE;202304251320;10.4
MOE;202304251330;11.2
MOE;202304251340;11.2
MOE;202304251350;11.0
MOE;202304251400;10.3
MOE;202304251410;10.7
MOE;202304251420;10.0
MOE;202304251430;9.5
MOE;202304251440;9.9
MOE;202304251450;9.7
MOE;202304251500;9.4
MOE;202304251510;9.1
MOE;202304251520;9.0
MOE;202304251530;8.7
MOE;202304251540;7.3
MOE;202304251550;7.1
MOE;202304251600;7.4
MOE;202304251610;8.0
MOE;202304251620;8.0
MOE;202304251630;8.0
MOE;202304251640;8.5
MOE;202304251650;8.5
MOE;202304251700;8.5
MOE;202304251710;8.3
MOE;202304251720;8.2
MOE;202304251730;8.1
MOE;202304251740;8.1
MOE;202304251750;8.1
MOE;202304251800;7.8
MOE;202304251810;7.9
MOE;202304251820;7.8
MOE;202304251830;7.4
MOE;202304251840;7.4
MOE;202304251850;7.2
MOE;202304251900;7.1
MOE;202304251910;6.9
MOE;202304251920;6.8
MOE;202304251930;6.8
MOE;202304251940;6.7
MOE;202304251950;6.8
MOE;202304252000;6.6
MOE;202304252010;6.6
MOE;202304252020;6.6
MOE;202304252030;6.4
MOE;202304252040;6.3
MOE;202304252050;6.0
MOE;202304252100;5.9
MOE;202304252110;5.8
MOE;202304252120;5.8
MOE;202304252130;5.6
MOE;202304252140;5.5
MOE;202304252150;5.3
MOE;202304252200;5.3
MOE;202304252210;4.9
MOE;202304252220;4.8
MOE;202304252230;4.8
MOE;202304252240;4.8
MOE;202304252250;4.8
MOE;202304252300;4.8
MOE;202304252310;4.7
MOE;202304252320;4.6
MOE;202304252330;4.5
MOE;202304252340;4.4
MOE;202304252350;4.6
MOE;202304260000;4.7
MOE;202304260010;4.6
MOE;202304260020;4.6
MOE;202304260030;4.7
MOE;202304260040;4.8
MOE;202304260050;4.8
MOE;202304260100;4.8
MOE;202304260110;4.9
MOE;202304260120;4.9
MOE;202304260130;4.5
MOE;202304260140;4.6
MOE;202304260150;4.7
MOE;202304260200;4.6
MOE;202304260210;4.7
MOE;202304260220;4.8
MOE;202304260230;4.7
MOE;202304260240;4.7
MOE;202304260250;4.7
MOE;202304260300;4.8
MOE;202304260310;4.6
MOE;202304260320;4.5
MOE;202304260330;4.5
MOE;202304260340;4.4
MOE;202304260350;4.6
MOE;202304260400;4.6
MOE;202304260410;4.2
MOE;202304260420;4.1
MOE;202304260430;4.0
MOE;202304260440;3.9
MOE;202304260450;3.7
MOE;202304260500;3.7
MOE;202304260510;3.5
MOE;202304260520;3.3
MOE;202304260530;3.4
MOE;202304260540;3.4
MOE;202304260550;3.5
MOE;202304260600;3.7
MOE;202304260610;3.7
MOE;202304260620;3.7
MOE;202304260630;3.9
MOE;202304260640;4.0
MOE;202304260650;3.9
MOE;202304260700;4.0
MOE;202304260710;4.2
MOE;202304260720;4.2
MOE;202304260730;4.4
MOE;202304260740;4.5
MOE;202304260750;4.8
MOE;202304260800;5.0
MOE;202304260810;5.3
MOE;202304260820;6.0
MOE;202304260830;6.5
MOE;202304260840;6.8
MOE;202304260850;7.4
MOE;202304260900;8.4
MOE;202304260910;8.7
MOE;202304260920;8.8
MOE;202304260930;9.3
MOE;202304260940;9.9
MOE;202304260950;10.2
MOE;202304261000;10.2
MOE;202304261010;10.3
MOE;202304261020;10.6
MOE;202304261030;11.4
MOE;202304261040;11.9
MOE;202304261050;12.2
MOE;202304261100;12.1
MOE;202304261110;12.1
MOE;202304261120;11.8
MOE;202304261130;11.9
MOE;202304261140;11.9
MOE;202304261150;11.8
MOE;202304261200;12.0
MOE;202304261210;11.9
MOE;202304261220;11.9
MOE;202304261230;12.3
MOE;202304261240;12.2
MOE;202304261250;12.4
MOE;202304261300;12.3
MOE;202304261310;12.6
MOE;202304261320;12.8
MOE;202304261330;12.9
MOE;202304261340;12.9
MOE;202304261350;12.9
MOE;202304261400;12.9
MOE;202304261410;13.0
MOE;202304261420;13.4
MOE;202304261430;13.4
MOE;202304261440;13.4
MOE;202304261450;13.6
MOE;202304261500;13.3
MOE;202304261510;13.0
MOE;202304261520;13.2
MOE;202304261530;12.9
MOE;202304261540;13.0
MOE;202304261550;12.9
MOE;202304261600;13.1
MOE;202304261610;13.2
MOE;202304261620;13.2
MOE;202304261630;13.3
MOE;202304261640;13.2
MOE;202304261650;13.1
MOE;202304261700;13.1
MOE;202304261710;12.9
MOE;202304261720;12.6
MOE;202304261730;12.6
MOE;202304261740;12.7
MOE;202304261750;12.9
MOE;202304261800;12.9
MOE;202304261810;12.5
MOE;202304261820;11.8
MOE;202304261830;11.2
MOE;202304261840;10.9
MOE;202304261850;10.4
MOE;202304261900;10.6
MOE;202304261910;10.7
MOE;202304261920;10.1
MOE;202304261930;10.0
MOE;202304261940;9.3
MOE;202304261950;9.4
MOE;202304262000;9.6
MOE;202304262010;9.8
MOE;202304262020;9.3
MOE;202304262030;9.0
MOE;202304262040;9.1
MOE;202304262050;9.0
MOE;202304262100;8.7
MOE;202304262110;8.8
MOE;202304262120;8.8
MOE;202304262130;8.9
MOE;202304262140;9.0
MOE;202304262150;8.9
MOE;202304262200;8.7
MOE;202304262210;8.5
MOE;202304262220;8.7
MOE;202304262230;8.8
MOE;202304262240;8.6
MOE;202304262250;8.4
MOE;202304262300;8.6
MOE;202304262310;8.6
MOE;202304262320;8.7
MOE;202304262330;8.5
MOE;202304262340;8.3
MOE;202304262350;8.4
MOE;202304270000;8.5
MOE;202304270010;8.7
MOE;202304270020;8.8
MOE;202304270030;8.9
MOE;202304270040;8.9
MOE;202304270050;8.6
MOE;202304270100;8.6
MOE;202304270110;8.5
MOE;202304270120;8.7
MOE;202304270130;8.8
MOE;202304270140;8.8
MOE;202304270150;8.8
MOE;202304270200;8.8
MOE;202304270210;8.7
MOE;202304270220;8.6
MOE;202304270230;8.6
MOE;202304270240;8.5
MOE;202304270250;8.4
MOE;202304270300;8.1
MOE;202304270310;8.2
MOE;202304270320;8.1
MOE;202304270330;8.0
MOE;202304270340;8.0
MOE;202304270350;8.4
MOE;202304270400;8.4
MOE;202304270410;8.1
MOE;202304270420;8.1
MOE;202304270430;8.0
MOE;202304270440;8.1
MOE;202304270450;8.2
MOE;202304270500;8.2
MOE;202304270510;8.2
MOE;202304270520;8.4
MOE;202304270530;8.6
MOE;202304270540;8.7
MOE;202304270550;8.7
MOE;202304270600;8.8
MOE;202304270610;9.0
MOE;202304270620;9.1
MOE;202304270630;9.2
MOE;202304270640;9.4
MOE;202304270650;9.5
MOE;202304270700;9.7
MOE;202304270710;9.9
MOE;202304270720;10.0
MOE;202304270730;10.4
MOE;202304270740;10.8
MOE;202304270750;11.1
MOE;202304270800;11.3
MOE;202304270810;11.7
MOE;202304270820;12.1
MOE;202304270830;12.2
MOE;202304270840;12.2
MOE;202304270850;12.4
MOE;202304270900;13.1
MOE;202304270910;13.7
MOE;202304270920;14.1
MOE;202304270930;14.2
MOE;202304270940;14.6
MOE;202304270950;14.9
MOE;202304271000;15.1
MOE;202304271010;15.4
MOE;202304271020;15.6
MOE;202304271030;15.8
MOE;202304271040;16.1
MOE;202304271050;16.4
MOE;202304271100;16.5
MOE;202304271110;16.7
MOE;202304271120;16.9
MOE;202304271130;16.8
MOE;202304271140;17.2
MOE;202304271150;17.4
MOE;202304271200;17.7
MOE;202304271210;17.8
MOE;202304271220;17.7
MOE;202304271230;17.4
MOE;202304271240;17.3
MOE;202304271250;17.5
MOE;202304271300;17.8
MOE;202304271310;17.6
MOE;202304271320;17.6
MOE;202304271330;17.4
MOE;202304271340;17.6
MOE;202304271350;17.5
MOE;202304271400;17.5
MOE;202304271410;17.5
MOE;202304271420;17.7
MOE;202304271430;17.6
MOE;202304271440;17.6
MOE;202304271450;18.1
MOE;202304271500;18.4
MOE;202304271510;18.3
MOE;202304271520;18.3
MOE;202304271530;18.4
MOE;202304271540;18.3
MOE;202304271550;18.4
MOE;202304271600;18.5
MOE;202304271610;18.5
MOE;202304271620;18.5
MOE;202304271630;18.5
MOE;202304271640;18.7
MOE;202304271650;18.5
MOE;202304271700;18.7
MOE;202304271710;18.3
MOE;202304271720;18.0
MOE;202304271730;17.9
MOE;202304271740;17.0
MOE;202304271750;16.4
MOE;202304271800;15.8
MOE;202304271810;15.8
MOE;202304271820;15.4
MOE;202304271830;15.1
MOE;202304271840;14.2
MOE;202304271850;14.5
MOE;202304271900;14.4
MOE;202304271910;13.6
MOE;202304271920;14.0
MOE;202304271930;13.5
MOE;202304271940;13.5
MOE;202304271950;13.8
MOE;202304272000;13.9
MOE;202304272010;13.8
MOE;202304272020;13.8
MOE;202304272030;13.3
MOE;202304272040;13.0
MOE;202304272050;12.8
MOE;202304272100;12.7
MOE;202304272110;12.7
MOE;202304272120;12.7
MOE;202304272130;12.5
MOE;202304272140;13.2
MOE;202304272150;12.7
MOE;202304272200;12.7
MOE;202304272210;12.1
MOE;202304272220;11.8
MOE;202304272230;11.5
MOE;202304272240;11.8
MOE;202304272250;12.3
MOE;202304272300;12.2
MOE;202304272310;12.1
MOE;202304272320;12.3
MOE;202304272330;12.2
MOE;202304272340;11.7
MOE;202304272350;12.1
MOE;202304280000;12.3
MOE;202304280010;12.1
MOE;202304280020;12.3
MOE;202304280030;12.2
MOE;202304280040;12.1
MOE;202304280050;12.0
MOE;202304280100;11.6
MOE;202304280110;11.6
MOE;202304280120;11.5
MOE;202304280130;11.4
MOE;202304280140;11.4
MOE;202304280150;11.1
MOE;202304280200;10.9
MOE;202304280210;10.8
MOE;202304280220;10.9
MOE;202304280230;10.9
MOE;202304280240;10.6
MOE;202304280250;10.6
MOE;202304280300;10.4
MOE;202304280310;10.5
MOE;202304280320;10.5
MOE;202304280330;10.4
MOE;202304280340;10.4
MOE;202304280350;10.4
MOE;202304280400;10.3
MOE;202304280410;10.3
MOE;202304280420;10.3
MOE;202304280430;10.4
MOE;202304280440;10.4
MOE;202304280450;10.4
MOE;202304280500;10.3
MOE;202304280510;10.2
MOE;202304280520;10.1
MOE;202304280530;10.2
MOE;202304280540;10.3
MOE;202304280550;10.3
MOE;202304280600;10.4
MOE;202304280610;10.4
MOE;202304280620;10.5
MOE;202304280630;10.6
MOE;202304280640;10.9
MOE;202304280650;11.0
MOE;202304280700;11.1
MOE;202304280710;11.2
MOE;202304280720;11.3
MOE;202304280730;11.3
MOE;202304280740;11.4
MOE;202304280750;11.4
MOE;202304280800;11.4
MOE;202304280810;11.5
MOE;202304280820;11.5
MOE;202304280830;11.5
MOE;202304280840;11.6
MOE;202304280850;11.7
MOE;202304280900;11.8
MOE;202304280910;12.0
MOE;202304280920;12.2
MOE;202304280930;12.5
MOE;202304280940;12.6
MOE;202304280950;12.8
MOE;202304281000;13.1
MOE;202304281010;13.1
MOE;202304281020;13.4
MOE;202304281030;13.6
MOE;202304281040;13.6
MOE;202304281050;13.8
MOE;202304281100;14.1
MOE;202304281110;14.6
MOE;202304281120;14.9
MOE;202304281130;15.2
MOE;202304281140;15.4
MOE;202304281150;15.1
MOE;202304281200;15.3
MOE;202304281210;15.6
MOE;202304281220;15.7
MOE;202304281230;15.9
MOE;202304281240;16.3
MOE;202304281250;16.4
MOE;202304281300;16.4
MOE;202304281310;16.5
MOE;202304281320;16.9
MOE;202304281330;16.8
MOE;202304281340;16.2
MOE;202304281350;16.2
MOE;202304281400;16.3
MOE;202304281410;16.4
MOE;202304281420;16.4
MOE;202304281430;16.4
MOE;202304281440;16.5
MOE;202304281450;16.5
MOE;202304281500;16.3
MOE;202304281510;15.9
MOE;202304281520;15.8
MOE;202304281530;15.7
MOE;202304281540;15.7
MOE;202304281550;15.8
MOE;202304281600;15.5
MOE;202304281610;15.4
MOE;202304281620;15.3
MOE;202304281630;15.2
MOE;202304281640;15.2
MOE;202304281650;15.2
MOE;202304281700;15.2
MOE;202304281710;15.1
MOE;202304281720;15.1
MOE;202304281730;15.1
MOE;202304281740;15.2
MOE;202304281750;15.1
MOE;202304281800;15.0
MOE;202304281810;14.8
MOE;202304281820;14.8
MOE;202304281830;14.8
MOE;202304281840;14.7
MOE;202304281850;14.5
MOE;202304281900;14.4
MOE;202304281910;14.3
MOE;202304281920;14.1
MOE;202304281930;14.0
MOE;202304281940;13.9
MOE;202304281950;13.5
MOE;202304282000;13.6
MOE;202304282010;13.5
MOE;202304282020;12.9
MOE;202304282030;13.5
MOE;202304282040;13.4
MOE;202304282050;13.4
MOE;202304282100;13.0
MOE;202304282110;13.0
MOE;202304282120;12.8
MOE;202304282130;13.1
MOE;202304282140;13.2
MOE;202304282150;13.0
MOE;202304282200;13.2
MOE;202304282210;13.2
MOE;202304282220;13.2
MOE;202304282230;13.4
MOE;202304282240;13.6
MOE;202304282250;13.6
MOE;202304282300;13.5
MOE;202304282310;13.5
MOE;202304282320;13.6
MOE;202304282330;13.5
MOE;202304282340;13.5
MOE;202304282350;13.5
MOE;202304290000;13.5
MOE;202304290010;13.5
MOE;202304290020;13.5
MOE;202304290030;13.4
MOE;202304290040;13.4
MOE;202304290050;13.3
MOE;202304290100;13.2
MOE;202304290110;13.3
MOE;202304290120;13.2
MOE;202304290130;13.1
MOE;202304290140;13.0
MOE;202304290150;13.0
MOE;202304290200;12.9
MOE;202304290210;12.9
MOE;202304290220;12.9
MOE;202304290230;12.8
MOE;202304290240;12.9
MOE;202304290250;12.8
MOE;202304290300;12.8
MOE;202304290310;12.8
MOE;202304290320;12.9
MOE;202304290330;12.9
MOE;202304290340;12.8
MOE;202304290350;12.9
MOE;202304290400;12.9
MOE;202304290410;12.9
MOE;202304290420;12.8
MOE;202304290430;12.9
MOE;202304290440;12.9
MOE;202304290450;12.9
MOE;202304290500;12.9
MOE;202304290510;12.9
MOE;202304290520;13.1
MOE;202304290530;13.1
MOE;202304290540;12.9
MOE;202304290550;12.8
MOE;202304290600;12.7
MOE;202304290610;12.7
MOE;202304290620;13.1
MOE;202304290630;13.5
MOE;202304290640;13.8
MOE;202304290650;14.0
MOE;202304290700;13.8
MOE;202304290710;14.3
MOE;202304290720;14.4
MOE;202304290730;13.9
MOE;202304290740;14.6
MOE;202304290750;14.8
MOE;202304290800;16.0
MOE;202304290810;16.3
MOE;202304290820;16.2
MOE;202304290830;16.4
MOE;202304290840;16.4
MOE;202304290850;16.6
MOE;202304290900;17.3
MOE;202304290910;17.4
MOE;202304290920;17.8
MOE;202304290930;17.7
MOE;202304290940;17.4
MOE;202304290950;17.5
MOE;202304291000;17.8
MOE;202304291010;17.5
MOE;202304291020;18.0
MOE;202304291030;18.3
MOE;202304291040;18.0
MOE;202304291050;18.3
MOE;202304291100;18.8
MOE;202304291110;18.9
MOE;202304291120;19.2
MOE;202304291130;19.1
MOE;202304291140;19.2
MOE;202304291150;19.1
MOE;202304291200;19.0
MOE;202304291210;18.9
MOE;202304291220;19.0
MOE;202304291230;19.0
MOE;202304291240;19.1
MOE;202304291250;19.3
MOE;202304291300;19.1
MOE;202304291310;19.2
MOE;202304291320;19.2
MOE;202304291330;19.3
MOE;202304291340;19.0
MOE;202304291350;19.0
MOE;202304291400;19.0
MOE;202304291410;19.0
MOE;202304291420;18.8
MOE;202304291430;19.1
MOE;202304291440;19.5
MOE;202304291450;19.0
MOE;202304291500;18.8
MOE;202304291510;18.9
MOE;202304291520;18.9
MOE;202304291530;18.8
MOE;202304291540;18.6
MOE;202304291550;18.4
MOE;202304291600;18.2
MOE;202304291610;18.0
MOE;202304291620;18.0
MOE;202304291630;18.1
MOE;202304291640;17.9
MOE;202304291650;17.8
MOE;202304291700;17.5
MOE;202304291710;17.4
MOE;202304291720;17.3
MOE;202304291730;17.3
MOE;202304291740;17.2
MOE;202304291750;16.3
MOE;202304291800;15.5
MOE;202304291810;15.1
MOE;202304291820;14.2
MOE;202304291830;13.5
MOE;202304291840;13.2
MOE;202304291850;12.7
MOE;202304291900;12.5
MOE;202304291910;12.5
MOE;202304291920;12.1
MOE;202304291930;11.8
MOE;202304291940;11.5
MOE;202304291950;11.1
MOE;202304292000;11.3
MOE;202304292010;11.6
MOE;202304292020;11.8
MOE;202304292030;11.7
MOE;202304292040;11.5
MOE;202304292050;11.4
MOE;202304292100;11.0
MOE;202304292110;10.7
MOE;202304292120;10.6
MOE;202304292130;10.5
MOE;202304292140;10.6
MOE;202304292150;10.0
MOE;202304292200;10.2
MOE;202304292210;9.8
MOE;202304292220;9.7
MOE;202304292230;9.5
MOE;202304292240;9.9
MOE;202304292250;10.1
MOE;202304292300;10.3
MOE;202304292310;10.6
MOE;202304292320;10.4
MOE;202304292330;10.5
MOE;202304292340;10.2
MOE;202304292350;10.3
MOE;202304300000;9.9
MOE;202304300010;9.3
MOE;202304300020;9.0
MOE;202304300030;8.7
MOE;202304300040;8.4
MOE;202304300050;8.6
MOE;202304300100;8.1
MOE;202304300110;8.2
MOE;202304300120;8.4
MOE;202304300130;8.7
MOE;202304300140;8.6
MOE;202304300150;8.7
MOE;202304300200;8.8
MOE;202304300210;8.8
MOE;202304300220;9.0
MOE;202304300230;9.0
MOE;202304300240;9.0
MOE;202304300250;8.9
MOE;202304300300;8.8
MOE;202304300310;8.8
MOE;202304300320;8.8
MOE;202304300330;8.8
MOE;202304300340;8.9
MOE;202304300350;9.1
MOE;202304300400;9.1
MOE;202304300410;9.2
MOE;202304300420;9.2
MOE;202304300430;9.1
MOE;202304300440;9.1
MOE;202304300450;9.1
MOE;202304300500;9.2
MOE;202304300510;9.3
MOE;202304300520;9.4
MOE;202304300530;9.5
MOE;202304300540;9.8
MOE;202304300550;10.1
MOE;202304300600;10.4
MOE;202304300610;10.8
MOE;202304300620;11.1
MOE;202304300630;11.6
MOE;202304300640;11.9
MOE;202304300650;12.3
MOE;202304300700;12.8
MOE;202304300710;13.0
MOE;202304300720;13.1
MOE;202304300730;13.3
MOE;202304300740;13.4
MOE;202304300750;13.3
MOE;202304300800;13.4
MOE;202304300810;13.4
MOE;202304300820;13.4
MOE;202304300830;13.5
MOE;202304300840;13.8
MOE;202304300850;14.2
MOE;202304300900;14.2
MOE;202304300910;14.1
MOE;202304300920;14.2
MOE;202304300930;14.2
MOE;202304300940;14.3
MOE;202304300950;14.6
MOE;202304301000;15.1
MOE;202304301010;15.6
MOE;202304301020;16.0
MOE;202304301030;16.3
MOE;202304301040;16.6
MOE;202304301050;16.2
MOE;202304301100;16.2
MOE;202304301110;16.4
MOE;202304301120;16.9
MOE;202304301130;16.5
MOE;202304301140;16.4
MOE;202304301150;17.1
MOE;202304301200;17.4
MOE;202304301210;17.6
MOE;202304301220;17.2
MOE;202304301230;17.0
MOE;202304301240;17.0
MOE;202304301250;17.2
MOE;202304301300;17.0
MOE;202304301310;16.7
MOE;202304301320;16.8
MOE;202304301330;17.1
MOE;202304301340;17.2
MOE;202304301350;17.4
MOE;202304301400;17.4
MOE;202304301410;17.3
MOE;202304301420;17.5
MOE;202304301430;17.4
MOE;202304301440;17.1
MOE;202304301450;17.1
MOE;202304301500;17.0
MOE;202304301510;16.9
MOE;202304301520;16.7
MOE;202304301530;16.7
MOE;202304301540;16.6
MOE;202304301550;16.6
MOE;202304301600;16.5
MOE;202304301610;16.6
MOE;202304301620;16.8
MOE;202304301630;16.7
MOE;202304301640;16.4
MOE;202304301650;16.4
MOE;202304301700;16.3
MOE;202304301710;16.2
MOE;202304301720;15.9
MOE;202304301730;15.9
MOE;202304301740;15.8
MOE;202304301750;15.7
MOE;202304301800;15.4
MOE;202304301810;15.3
MOE;202304301820;15.0
MOE;202304301830;14.8
MOE;202304301840;14.8
MOE;202304301850;14.4
MOE;202304301900;14.2
MOE;202304301910;14.3
