 

stn;time;tre200s0
GRA;202305310750;16.7
GRA;202305310800;17.0
GRA;202305310810;17.2
GRA;202305310820;17.4
GRA;202305310830;17.4
GRA;202305310840;17.6
GRA;202305310850;18.1
GRA;202305310900;18.5
GRA;202305310910;18.7
GRA;202305310920;18.8
GRA;202305310930;19.2
GRA;202305310940;19.6
GRA;202305310950;19.5
GRA;202305311000;19.9
GRA;202305311010;19.8
GRA;202305311020;20.2
GRA;202305311030;20.0
GRA;202305311040;20.4
GRA;202305311050;20.6
GRA;202305311100;20.9
GRA;202305311110;20.8
GRA;202305311120;21.0
GRA;202305311130;21.3
GRA;202305311140;21.5
GRA;202305311150;21.6
GRA;202305311200;21.7
GRA;202305311210;21.6
GRA;202305311220;21.7
GRA;202305311230;21.7
GRA;202305311240;22.0
GRA;202305311250;21.9
GRA;202305311300;21.1
GRA;202305311310;21.8
GRA;202305311320;22.1
GRA;202305311330;20.1
GRA;202305311340;18.3
GRA;202305311350;17.6
GRA;202305311400;17.1
GRA;202305311410;16.5
GRA;202305311420;15.8
GRA;202305311430;15.7
GRA;202305311440;16.2
GRA;202305311450;14.3
GRA;202305311500;14.7
GRA;202305311510;13.7
GRA;202305311520;13.7
GRA;202305311530;13.4
GRA;202305311540;13.4
GRA;202305311550;13.8
GRA;202305311600;14.1
GRA;202305311610;14.3
GRA;202305311620;14.6
GRA;202305311630;14.6
GRA;202305311640;15.0
GRA;202305311650;15.0
GRA;202305311700;14.9
GRA;202305311710;14.9
GRA;202305311720;15.1
GRA;202305311730;15.1
GRA;202305311740;14.7
GRA;202305311750;14.6
GRA;202305311800;14.5
GRA;202305311810;14.8
GRA;202305311820;14.5
GRA;202305311830;14.3
GRA;202305311840;14.3
GRA;202305311850;14.4
GRA;202305311900;14.4
GRA;202305311910;14.7
GRA;202305311920;15.2
GRA;202305311930;14.9
GRA;202305311940;14.2
GRA;202305311950;14.1
GRA;202305312000;14.5
GRA;202305312010;15.6
GRA;202305312020;15.9
GRA;202305312030;14.9
GRA;202305312040;14.3
GRA;202305312050;14.7
GRA;202305312100;14.9
GRA;202305312110;14.7
GRA;202305312120;14.6
GRA;202305312130;14.3
GRA;202305312140;14.4
GRA;202305312150;13.3
GRA;202305312200;13.1
GRA;202305312210;13.0
GRA;202305312220;13.0
GRA;202305312230;13.0
GRA;202305312240;12.7
GRA;202305312250;12.3
GRA;202305312300;12.1
GRA;202305312310;11.9
GRA;202305312320;11.6
GRA;202305312330;11.4
GRA;202305312340;11.5
GRA;202305312350;11.6
GRA;202306010000;11.3
GRA;202306010010;11.7
GRA;202306010020;12.0
GRA;202306010030;11.4
GRA;202306010040;10.8
GRA;202306010050;10.7
GRA;202306010100;10.6
GRA;202306010110;11.0
GRA;202306010120;10.9
GRA;202306010130;10.6
GRA;202306010140;10.7
GRA;202306010150;10.9
GRA;202306010200;11.1
GRA;202306010210;11.3
GRA;202306010220;10.3
GRA;202306010230;10.9
GRA;202306010240;10.2
GRA;202306010250;10.0
GRA;202306010300;10.1
GRA;202306010310;10.1
GRA;202306010320;9.9
GRA;202306010330;10.8
GRA;202306010340;10.7
GRA;202306010350;11.2
GRA;202306010400;11.3
GRA;202306010410;11.1
GRA;202306010420;11.2
GRA;202306010430;11.4
GRA;202306010440;11.2
GRA;202306010450;11.6
GRA;202306010500;10.8
GRA;202306010510;11.6
GRA;202306010520;12.5
GRA;202306010530;12.6
GRA;202306010540;12.2
GRA;202306010550;12.6
GRA;202306010600;13.0
GRA;202306010610;13.6
GRA;202306010620;14.1
GRA;202306010630;14.4
GRA;202306010640;14.8
GRA;202306010650;15.4
GRA;202306010700;15.8
GRA;202306010710;16.1
GRA;202306010720;16.3
GRA;202306010730;16.4
GRA;202306010740;16.8
GRA;202306010750;17.3
GRA;202306010800;17.3
GRA;202306010810;17.7
GRA;202306010820;18.0
GRA;202306010830;18.2
GRA;202306010840;18.5
GRA;202306010850;18.3
GRA;202306010900;18.8
GRA;202306010910;19.1
GRA;202306010920;19.2
GRA;202306010930;19.6
GRA;202306010940;20.0
GRA;202306010950;20.2
GRA;202306011000;20.0
GRA;202306011010;20.6
GRA;202306011020;20.8
GRA;202306011030;20.6
GRA;202306011040;21.1
GRA;202306011050;21.5
GRA;202306011100;21.4
GRA;202306011110;21.6
GRA;202306011120;21.8
GRA;202306011130;21.8
GRA;202306011140;21.3
GRA;202306011150;21.9
GRA;202306011200;21.8
GRA;202306011210;22.4
GRA;202306011220;22.8
GRA;202306011230;22.3
GRA;202306011240;22.8
GRA;202306011250;22.7
GRA;202306011300;22.5
GRA;202306011310;22.7
GRA;202306011320;23.2
GRA;202306011330;23.3
GRA;202306011340;23.0
GRA;202306011350;22.9
GRA;202306011400;22.5
GRA;202306011410;22.7
GRA;202306011420;22.3
GRA;202306011430;22.8
GRA;202306011440;23.7
GRA;202306011450;22.9
GRA;202306011500;23.0
GRA;202306011510;23.2
GRA;202306011520;23.5
GRA;202306011530;22.9
GRA;202306011540;22.9
GRA;202306011550;23.6
GRA;202306011600;22.7
GRA;202306011610;21.8
GRA;202306011620;21.5
GRA;202306011630;22.1
GRA;202306011640;22.5
GRA;202306011650;22.3
GRA;202306011700;22.3
GRA;202306011710;22.1
GRA;202306011720;21.9
GRA;202306011730;21.7
GRA;202306011740;21.5
GRA;202306011750;21.2
GRA;202306011800;20.9
GRA;202306011810;21.0
GRA;202306011820;20.5
GRA;202306011830;19.9
GRA;202306011840;20.0
GRA;202306011850;20.0
GRA;202306011900;19.7
GRA;202306011910;19.6
GRA;202306011920;19.0
GRA;202306011930;19.2
GRA;202306011940;18.8
GRA;202306011950;18.1
GRA;202306012000;18.0
GRA;202306012010;17.5
GRA;202306012020;17.3
GRA;202306012030;17.4
GRA;202306012040;17.2
GRA;202306012050;16.8
GRA;202306012100;16.6
GRA;202306012110;16.1
GRA;202306012120;15.9
GRA;202306012130;15.6
GRA;202306012140;15.6
GRA;202306012150;15.7
GRA;202306012200;15.4
GRA;202306012210;15.3
GRA;202306012220;15.0
GRA;202306012230;14.6
GRA;202306012240;14.6
GRA;202306012250;14.5
GRA;202306012300;14.1
GRA;202306012310;14.2
GRA;202306012320;14.1
GRA;202306012330;14.1
GRA;202306012340;13.4
GRA;202306012350;13.3
GRA;202306020000;13.3
GRA;202306020010;13.3
GRA;202306020020;13.3
GRA;202306020030;12.8
GRA;202306020040;13.0
GRA;202306020050;13.0
GRA;202306020100;12.6
GRA;202306020110;12.4
GRA;202306020120;12.4
GRA;202306020130;12.4
GRA;202306020140;12.2
GRA;202306020150;12.2
GRA;202306020200;12.2
GRA;202306020210;12.2
GRA;202306020220;12.1
GRA;202306020230;11.9
GRA;202306020240;12.1
GRA;202306020250;12.0
GRA;202306020300;11.8
GRA;202306020310;11.4
GRA;202306020320;11.4
GRA;202306020330;11.0
GRA;202306020340;11.1
GRA;202306020350;11.1
GRA;202306020400;11.5
GRA;202306020410;11.5
GRA;202306020420;11.5
GRA;202306020430;11.6
